,final_price,list_price,bedrooms,bathrooms,sqft,parking,type,full_address,lat,long
6487,4180000.0,4395000.0,5.51,6.0,,4.0,3,"14 Robinwood Ave, Toronto ",43.697129125,-79.41808465
6488,1190000.0,1250000.0,3.0,3.0,,8.0,3,"50 Noranda Dr, Toronto ",43.7008798,-79.4901296
6489,1200000.0,999000.0,4.52,2.0,2000.0,0.0,3,"73 Woodville Ave, Toronto ",43.69182196923077,-79.35163434615384
6490,700000.0,722000.0,4.52,3.0,,2.0,2,"28 Pinemore Cres, Toronto ",43.757117456683346,-79.3169949868643
6491,1270000.0,888000.0,3.51,5.0,2000.0,2.0,3,"56 Presley Ave, Toronto ",43.70422518571429,-79.28595820000002
6492,1040000.0,1089000.0,3.51,4.0,2500.0,5.0,3,"15 Tothill Rd, Toronto ",43.75797525966221,-79.57956199566749
6493,1921000.0,1950000.0,3.51,4.0,,1.0,2,"635 Millwood Rd, Toronto ",43.70372991666667,-79.37654796666666
6494,800000.0,799000.0,2.0,2.0,3500.0,1.0,1,"156 Elmer Ave, Toronto ",43.67517410000001,-79.3057666
6495,1675000.0,1649000.0,3.0,4.0,,0.0,3,"61 Wembley Dr, Toronto ",43.67758744715969,-79.31830073449702
6496,969000.0,688000.0,2.51,2.0,,2.0,2,"118 Merrill Ave E, Toronto ",43.68338575,-79.31262917500001
6497,911000.0,798000.0,2.51,2.0,,2.0,3,"61 Dunkirk Rd, Toronto ",43.6925438375,-79.31934009375
6498,925000.0,939000.0,4.0,3.0,,2.0,3,"9 D'albret Cres, Toronto ",43.791495252549076,-79.30107627477959
6499,1211000.0,1218888.0,4.0,4.0,2000.0,4.0,3,"120 Fred Young Dr, Toronto ",43.7308427,-79.520282
6500,899000.0,949000.0,7.53,11.0,,2.0,3,"299 Cook Rd, Toronto ",43.7674073,-79.4991753
6501,840000.0,699900.0,2.0,2.0,2500.0,4.0,3,"164 Westview Blvd, Toronto ",43.7104516,-79.30770799999998
6502,881800.0,749000.0,3.0,1.0,,0.0,2,"247 Sterling Rd, Toronto ",43.65645014800001,-79.447109356
6503,815000.0,799900.0,3.0,3.0,2000.0,1.0,1,"8 Grogan Mews, Toronto ",43.6691238,-79.44285743333333
6504,850000.0,599900.0,3.51,2.0,,3.0,3,"18 Sun Row Dr, Toronto ",43.6921096,-79.5421387
6505,1300000.0,1049000.0,4.51,2.0,3000.0,0.0,2,"167 Fulton Ave, Toronto ",43.68315503076924,-79.35059136538463
6506,851000.0,859900.0,3.52,2.0,,5.0,3,"21 Lynvalley Cres, Toronto ",43.74816210514727,-79.31031272867601
6507,1380000.0,1398800.0,4.51,3.0,,2.0,3,"10 Alcester Crt, Toronto ",43.72384074,-79.45085064
6508,1304000.0,1199000.0,3.0,2.0,3000.0,2.0,3,"68 Dingwall Ave, Toronto ",43.6741689962963,-79.34093512222222
6509,1625000.0,1699000.0,4.0,3.0,3000.0,1.0,1,"99 Borden St, Toronto ",43.66009034166667,-79.40630576666666
6510,2020000.0,1849000.0,4.52,4.0,699.0,1.0,3,"108 Lascelles Blvd, Toronto ",43.70263514545455,-79.40260237272727
6511,831000.0,719900.0,3.0,1.0,,1.0,3,"43 Hemlock Ave, Toronto ",43.67071711653121,-79.3150567188383
6512,1285000.0,1288800.0,3.0,3.0,,1.0,3,"24 Belgravia Ave, Toronto ",43.699478164406784,-79.44080860847458
6513,1210000.0,1288000.0,4.0,5.0,,1.0,3,"109 Twenty Second St, Toronto ",43.6009622125,-79.522763825
6514,728000.0,699000.0,3.53,2.0,1500.0,4.0,3,"129 Earlton Rd, Toronto ",43.77972959450307,-79.28798815512262
6515,898000.0,749900.0,3.0,3.0,,2.0,2,"427 Strathmore Blvd, Toronto ",43.68508291818182,-79.31917365454545
6516,1200000.0,1250000.0,4.51,2.0,,2.0,2,"76 Greensides Ave, Toronto ",43.67971272222222,-79.42978914444444
6517,4800000.0,4889000.0,7.51,3.0,,3.0,3,"322 Russell Hill Rd, Toronto ",43.688037063042266,-79.40913946136197
6518,1080000.0,1100000.0,4.53,3.0,,10.0,3,"60 Gilley Rd, Toronto ",43.73600915,-79.46437423333333
6519,1325000.0,1348000.0,4.0,2.0,2000.0,4.0,3,"239 Park Home Ave, Toronto ",43.7650789,-79.4312713
6520,672000.0,682888.0,3.0,1.0,2500.0,3.0,3,"15 Gloaming Dr, Toronto ",43.76556080010553,-79.18639006402174
6521,940000.0,949999.0,3.0,1.0,,1.0,2,"929 Greenwood Ave, Toronto ",43.68516042,-79.33368521999998
6522,1885000.0,1929000.0,5.52,4.0,,1.0,2,"92 Yarmouth Rd, Toronto ",43.66970895357144,-79.42281100714284
6523,2488000.0,2488000.0,4.0,5.0,,2.0,3,"7 Leander Crt, Toronto ",43.70399168368973,-79.30833172627146
6524,1307000.0,1198000.0,3.0,1.0,,1.0,3,"274 Windermere Ave, Toronto ",43.64623175,-79.47911177734375
6525,1060000.0,949900.0,3.51,2.0,2500.0,2.0,3,"680 St Clarens Ave, Toronto ",43.665921999999995,-79.44502628636361
6526,1022500.0,1058000.0,3.0,2.0,,0.0,2,"33 Inwood Ave N, Toronto ",43.68570244615385,-79.33617218461538
6527,535000.0,499900.0,3.0,1.0,,1.0,2,"2396 St Clair Ave W, Toronto ",43.66956833333333,-79.4815828
6528,925000.0,949000.0,2.54,3.0,,1.0,3,"284 Glenholme Ave, Toronto ",43.6847575,-79.44124954130436
6529,1890000.0,1868000.0,3.0,4.0,2000.0,1.0,3,"486 Arlington Ave, Toronto ",43.69208765000001,-79.433631
6530,850000.0,919000.0,2.0,3.0,,4.0,3,"466 Vaughan Rd, Toronto ",43.68915274399351,-79.43455383972784
6531,740000.0,749000.0,4.0,3.0,,4.0,3,"71 Strathnairn Ave, Toronto ",43.6953309057896,-79.46914257629702
6532,1020800.0,950000.0,3.0,3.0,,2.0,1,"67 Lobo Mews, Toronto ",43.63881052105264,-79.52575023684211
6533,615000.0,579000.0,2.0,2.0,,1.0,3,"201 William St, Toronto ",43.70525593846154,-79.50667753846155
6534,2350000.0,1950000.0,3.0,3.0,2000.0,0.0,3,"81 Cottingham St, Toronto ",43.6799630625,-79.39481440000002
6535,701000.0,689000.0,3.51,2.0,,3.0,3,"8 Barlow Rd, Toronto ",43.76888996666667,-79.2221531
6536,1575000.0,1599000.0,4.0,2.0,1100.0,1.0,3,"53 Anderson Ave, Toronto ",43.70353635,-79.4034763
6537,912000.0,949900.0,3.52,2.0,899.0,4.0,3,"25 Kuhl Ave, Toronto ",43.67063510000001,-79.55553859999998
6538,1080000.0,1079900.0,3.0,3.0,2500.0,2.0,1,"287 Dalesford Rd, Toronto ",43.62594185,-79.49315254999998
6539,1652000.0,1394000.0,3.51,3.0,,2.0,2,"39 Sparkhall Ave, Toronto ",43.67161332692307,-79.35255075384616
6540,900000.0,839900.0,2.0,1.0,,2.0,2,"22 Louvain Ave, Toronto ",43.66265422101594,-79.33737786516146
6541,1495000.0,1578000.0,3.0,2.0,,3.0,3,"21 Walker Rd, Toronto ",43.753703146914695,-79.41628554280142
6542,881600.0,888000.0,3.52,2.0,1500.0,2.0,2,"47 Clancy Dr, Toronto ",43.78721525988486,-79.3583817724193
6543,900000.0,895000.0,3.52,2.0,,1.0,3,"37 Baycrest Ave, Toronto ",43.728941929411775,-79.43498957647057
6544,1810018.0,1399000.0,4.0,3.0,3500.0,0.0,2,"3 Olive Ave, Toronto ",43.6700718,-79.41398397777778
6545,700000.0,715000.0,3.0,2.0,,1.0,3,"18 Holley Ave, Toronto ",43.7056785,-79.52843109999998
6546,675000.0,599999.0,2.51,2.0,,4.0,3,"183 Magnolia Ave, Toronto ",43.72684799873668,-79.25730773263031
6547,1800000.0,1798000.0,4.51,4.0,,6.0,3,"30 Edenvale Cres, Toronto ",43.68043411435879,-79.52806962744386
6548,2920000.0,3150000.0,4.51,5.0,1500.0,3.0,3,"42 Bannon Ave, Toronto ",43.65789341818182,-79.50620657272727
6549,1300000.0,1049900.0,3.0,2.0,,2.0,3,"82 Sellers Ave, Toronto ",43.68308407804878,-79.44634122195122
6550,640000.0,699000.0,3.52,2.0,2500.0,3.0,3,"18 Cedar Dr, Toronto ",43.744950880593976,-79.21622967009431
6551,1205000.0,899900.0,3.51,2.0,2000.0,0.0,2,"266 Bain Ave, Toronto ",43.67284645217392,-79.34340335217392
6552,1316000.0,1299000.0,4.0,2.0,,4.0,3,"58 Everett Cres, Toronto ",43.69625590729926,-79.3114612997951
6553,823000.0,719900.0,2.0,2.0,,0.0,2,"96 Edwin Ave, Toronto ",43.66406305,-79.455282925
6554,960000.0,969000.0,3.51,4.0,,2.0,3,"66 Statesman Sq, Toronto ",43.806101093394965,-79.26077974269337
6555,1375000.0,1375000.0,3.0,2.0,2000.0,1.0,3,"156 Humewood Dr, Toronto ",43.68748220000001,-79.4280208
6556,1300000.0,1359000.0,2.0,2.0,,1.0,3,"41 Parklea Dr, Toronto ",43.71162620000001,-79.3690806
6557,1595000.0,1495000.0,3.0,4.0,,1.0,2,"123 Bedford Park Ave, Toronto ",43.7261761195122,-79.40836864634146
6558,633000.0,599900.0,4.0,2.0,,3.0,2,"19 Fennimore Cres, Toronto ",43.745782660938815,-79.52014872361832
6559,3000000.0,3085000.0,5.51,4.0,,4.0,3,"16 Ashley Park Rd, Toronto ",43.663491485610784,-79.51682724764464
6560,1170000.0,1225000.0,4.0,2.0,,2.0,3,"4 Babington Crt, Toronto ",43.652007,-79.52844745614036
6561,1987000.0,1749000.0,4.0,3.0,2500.0,2.0,3,"98 Willingdon Blvd, Toronto ",43.65323205714286,-79.51270129999997
6562,840800.0,799800.0,3.51,2.0,2000.0,3.0,3,"46 Shrewsbury Sq, Toronto ",43.772795372869226,-79.30719362561159
6563,733000.0,749000.0,3.51,2.0,,3.0,2,"120 Heale Ave, Toronto ",43.71601180666666,-79.25160493999998
6564,970000.0,998000.0,3.52,2.0,,4.0,3,"93 Elinor Ave, Toronto ",43.750575718922434,-79.30301128402054
6565,1100000.0,849000.0,3.51,4.0,3500.0,1.0,2,"1601 Dundas St E, Toronto ",43.667253966666664,-79.32886363333333
6566,975000.0,999000.0,3.0,1.0,1500.0,1.0,1,"87 Seaton St, Toronto ",43.65682460000001,-79.36863173333333
6567,1125000.0,1179000.0,4.0,5.0,,2.0,3,"68 South Woodrow Blvd, Toronto ",43.7002782,-79.26081011428572
6568,1080000.0,1100000.0,4.0,2.0,,1.0,2,"107 Evelyn Ave, Toronto ",43.65803611767842,-79.47318465758295
6569,735000.0,755000.0,4.52,3.0,,5.0,2,"34 Firenza Dr, Toronto ",43.75129084285715,-79.56640395714288
6570,680000.0,620000.0,3.0,2.0,,2.0,3,"4 Grovenest Dr, Toronto ",43.78970308981523,-79.21539041821337
6571,1380000.0,1449000.0,3.0,4.0,5000.0,3.0,3,"40 Evans Ave, Toronto ",43.62081295,-79.50229005006885
6572,1415000.0,1488000.0,4.51,2.0,1500.0,2.0,3,"88 Mcrae Dr, Toronto ",43.70378382544546,-79.36837778865656
6573,730000.0,699900.0,2.51,2.0,2000.0,3.0,3,"11A Lonborough Ave, Toronto ",43.694272707692306,-79.46715123076923
6574,1155000.0,1200000.0,3.0,2.0,,2.0,3,"297 Hounslow Ave, Toronto ",43.7723234,-79.4286941
6575,1155000.0,999000.0,3.0,1.0,,2.0,1,"194 Logan Ave, Toronto ",43.659043025,-79.3420685392857
6576,1215000.0,1259000.0,3.51,4.0,,4.0,3,"20 Brixham Terr, Toronto ",43.73522854749937,-79.49132200506726
6577,1850000.0,1899900.0,5.52,5.0,,2.0,3,"74 Mavety St, Toronto ",43.66044674166667,-79.46373344166666
6578,2468000.0,2550000.0,4.51,5.0,,2.0,3,"34 Joicey Blvd, Toronto ",43.73458673807119,-79.4101654872445
6579,1657500.0,1450000.0,3.51,2.0,1100.0,1.0,2,"100 Givins St, Toronto ",43.64773952307692,-79.41901975384616
6580,1265000.0,999000.0,3.0,1.0,2000.0,0.0,2,"21 Palmerston Ave, Toronto ",43.647782,-79.4067828
6581,1105000.0,799000.0,3.51,3.0,,0.0,1,"43 Dingwall Ave, Toronto ",43.67372626551725,-79.34205379999999
6582,1685000.0,1399000.0,3.51,2.0,2500.0,1.0,2,"438 Millwood Rd, Toronto ",43.70260947391304,-79.38321192173912
6583,670000.0,750000.0,4.51,3.0,3500.0,4.0,3,"95 Mount Olive Dr, Toronto ",43.74596052629125,-79.5908363135437
6584,1575000.0,1398000.0,3.0,2.0,2000.0,2.0,3,"48 Highgate Rd, Toronto ",43.65322424,-79.51775400000002
6585,1411000.0,1199000.0,3.0,3.0,2000.0,1.0,2,"29 Dixon Ave, Toronto ",43.66960852857144,-79.31009629285717
6586,975000.0,950000.0,3.51,3.0,,2.0,1,"11 Skelton St, Toronto ",43.6197779763205,-79.490742869497
6587,1050000.0,899900.0,3.0,2.0,,1.0,3,"219 Woodmount Ave, Toronto ",43.69252443333333,-79.31829723333333
6588,732000.0,739900.0,4.52,3.0,,5.0,2,"45 Sunburst Sq, Toronto ",43.79630098735211,-79.23371661866359
6589,1252000.0,1039000.0,5.0,1.0,,1.0,3,"82 Glendale Ave, Toronto ",43.64206206666666,-79.45114646666667
6590,999000.0,859000.0,3.0,2.0,,0.0,2,"60 Lamb Ave, Toronto ",43.67980016,-79.3285149422222
6591,1030000.0,1049900.0,2.51,2.0,,1.0,1,"9 Fitzgerald Mews, Toronto ",43.6709915,-79.31331758571429
6592,716000.0,699000.0,2.51,3.0,1500.0,1.0,1,"16 Coventry St, Toronto ",43.69260137224858,-79.2768849340353
6593,625000.0,650000.0,3.51,2.0,1500.0,2.0,1,"20 Corner Lane, Toronto ",43.7524571,-79.2558719
6594,965000.0,969900.0,2.0,2.0,2000.0,2.0,3,"44 Hunt Club Dr, Toronto ",43.686472624258926,-79.27878572326264
6595,712000.0,739900.0,3.0,2.0,2500.0,4.0,3,"31 Boyce Ave, Toronto ",43.73509534545455,-79.24422526818181
6596,1125000.0,1088000.0,3.51,3.0,,1.0,1,"2 Jessie Dr, Toronto ",43.7304229,-79.33523079999998
6597,959000.0,959000.0,4.0,4.0,3000.0,2.0,3,"202 King St, Toronto ",43.707946328,-79.507719872
6598,1175000.0,1189000.0,3.51,4.0,,2.0,2,"212 Franklin Ave, Toronto ",43.665755675,-79.454595575
6599,921000.0,934900.0,3.0,2.0,,3.0,2,"45 Skylark Rd N, Toronto ",43.66346261,-79.49732970000002
6600,725000.0,689000.0,3.0,2.0,2500.0,0.0,2,"1 Denton Ave, Toronto ",43.692599,-79.28979179999997
6601,660000.0,675000.0,3.0,3.0,,1.0,1,"255 Torbarrie Rd, Toronto ",43.729406959183684,-79.52396171428572
6602,1850000.0,1989000.0,4.51,4.0,1500.0,2.0,3,"153 Glenvale Blvd, Toronto ",43.7180575125,-79.36820747499998
6603,1180000.0,1249000.0,2.0,2.0,,2.0,2,"75 Fairfield Rd, Toronto ",43.71155544358286,-79.38421894108535
6604,880000.0,899000.0,3.0,2.0,,2.0,3,"64 Rockcliffe Blvd, Toronto ",43.67941335,-79.49060109999998
6605,768000.0,799900.0,4.0,3.0,,2.0,3,"56 Knowles Dr, Toronto ",43.82377070329605,-79.21602009044464
6606,1257500.0,1349000.0,3.51,5.0,2000.0,2.0,3,"493 Whitmore Ave, Toronto ",43.69832175714286,-79.44910714285714
6607,880000.0,779000.0,2.51,2.0,,4.0,3,"786 Sammon Ave, Toronto ",43.69059797,-79.31795891
6608,948000.0,699000.0,3.0,2.0,,1.0,3,"191 Ashdale Ave, Toronto ",43.67035315,-79.320893485
6609,1888000.0,1924000.0,3.0,4.0,,2.0,3,"55 Afton Ave, Toronto ",43.64676274285714,-79.42668662857143
6610,1069000.0,1148000.0,3.54,2.0,3500.0,7.0,3,"153 Brighton Ave, Toronto ",43.75908632,-79.44993556
6611,828000.0,825000.0,3.0,3.0,2000.0,2.0,3,"2 Triangle Villas Dr, Toronto ",43.8146302,-79.3162812
6612,760000.0,739900.0,2.52,2.0,,3.0,3,"11 Jeffcoat Dr, Toronto ",43.726636804564095,-79.57584746278273
6613,1150000.0,1228000.0,3.51,2.0,1500.0,2.0,3,"77 Maxome Ave, Toronto ",43.78772240270176,-79.40030149215609
6614,716023.0,699000.0,4.0,2.0,,2.0,3,"23 Davistow Cres, Toronto ",43.73835030000474,-79.5853762924314
6615,1200000.0,999900.0,3.0,2.0,,2.0,2,"182 Westwood Ave, Toronto ",43.68647581818182,-79.34912507727273
6616,740000.0,699000.0,3.0,2.0,1500.0,4.0,3,"57 Blackfriar Ave, Toronto ",43.695779514483,-79.56015957461973
6617,925000.0,998000.0,2.51,2.0,,2.0,3,"17 Bamber Crt, Toronto ",43.74258387430665,-79.31844360270631
6618,1680000.0,1799000.0,4.51,5.0,,2.0,3,"135 Royal Palm Dr, Vaughan ",43.79674368181819,-79.43488018181819
6619,840000.0,849900.0,3.0,3.0,2500.0,4.0,3,"2 Mcmillan Ave, Toronto ",43.7731937,-79.1656662
6620,1470000.0,1565000.0,4.52,4.0,2500.0,2.0,3,"183 Strathmore Blvd, Toronto ",43.6822113,-79.332115
6621,815000.0,819700.0,3.0,2.0,,2.0,3,"50 Mancroft Cres, Toronto ",43.71976811048669,-79.58739765859096
6622,640000.0,639888.0,4.0,2.0,5000.0,3.0,2,"12 Lantos Crt, Toronto ",43.72027859230769,-79.5034325
6623,1120000.0,889000.0,3.0,2.0,3500.0,0.0,1,"72 Northumberland St, Toronto ",43.6621440888889,-79.43053496666667
6624,1490000.0,1499000.0,3.51,3.0,2000.0,2.0,3,"468 Beresford Ave, Toronto ",43.658100789473686,-79.4813088263158
6625,670000.0,649900.0,3.0,1.0,,3.0,3,"31 Panmure Cres, Toronto ",43.74687818448367,-79.25377051731198
6626,955000.0,959900.0,3.0,3.0,3500.0,2.0,3,"86 Renfield St, Toronto ",43.703395228752406,-79.49881095906534
6627,1163000.0,999900.0,2.0,3.0,3000.0,3.0,3,"114 Laurel Ave, Toronto ",43.6446575,-79.55474416176472
6628,1658000.0,1688800.0,3.51,3.0,2500.0,2.0,3,"39 Olsen Dr, Toronto ",43.76088550837491,-79.3435196559503
6629,820000.0,849900.0,3.53,3.0,1500.0,4.0,3,"24 Moorecroft Cres, Toronto ",43.73744518804792,-79.26804013105347
6630,702000.0,709900.0,3.0,3.0,2000.0,1.0,1,"12 Sarah Jackson Cres, Toronto ",43.7370379,-79.47644659999997
6631,2305000.0,2490000.0,4.51,5.0,,2.0,3,"15 Hambly Ave, Toronto ",43.67148050909091,-79.29705883030303
6632,815000.0,839000.0,4.0,3.0,,2.0,3,"101 Dali Cres, Toronto ",43.80344438571429,-79.18132854285714
6633,695000.0,699000.0,3.52,2.0,,2.0,2,"15 Wilmont Dr, Toronto ",43.7604799267582,-79.51155001724592
6634,1410000.0,1549900.0,3.51,3.0,5000.0,2.0,3,"608 Conacher Dr, Toronto ",43.792720825,-79.397669675
6635,1390000.0,1388000.0,4.0,4.0,,2.0,3,"143 Cassandra Blvd, Toronto ",43.75256036465351,-79.32689617199009
6636,745000.0,798999.0,3.0,2.0,,3.0,3,"22 Benadair Crt, Toronto ",43.7571547,-79.2428068
6637,732500.0,760000.0,4.53,2.0,,4.0,3,"128 Morningside Ave, Toronto ",43.760450399999996,-79.18313380000002
6638,1560000.0,1598800.0,4.52,5.0,,2.0,3,"45 Valhalla Blvd, Toronto ",43.68836048,-79.26771106000002
6639,792000.0,674900.0,3.0,1.0,,2.0,2,"648 Eastern Ave, Toronto ",43.6594955,-79.33460306666666
6640,5485000.0,5485000.0,5.52,6.0,,6.0,3,"244 Russell Hill Rd, Toronto ",43.684284803999994,-79.40764548
6641,1700000.0,1495000.0,2.0,2.0,,2.0,3,"65 Bannockburn Ave, Toronto ",43.732679286318906,-79.42580396063313
6642,825000.0,799900.0,3.0,3.0,,2.0,3,"36 Baronial Crt, Toronto ",43.786293235301954,-79.13186769098658
6643,2820000.0,2899900.0,4.51,5.0,,4.0,3,"281 Ellerslie Ave, Toronto ",43.768329726470604,-79.42750147058824
6644,5000000.0,5195000.0,5.51,7.0,,4.0,3,"192 Dunvegan Rd, Toronto ",43.69732047941097,-79.40963786352681
6645,718000.0,730000.0,3.51,2.0,,3.0,2,"90 Murellen Cres, Toronto ",43.740273137103365,-79.31330987907708
6646,969000.0,969000.0,3.51,2.0,,3.0,3,"3 Brunner Dr, Toronto ",43.6716039,-79.56524190000002
6647,765000.0,784900.0,4.51,3.0,2500.0,3.0,2,"242 Firgrove Cres, Toronto ",43.75202348040693,-79.52174335903085
6648,1185000.0,1225000.0,4.51,5.0,,2.0,3,"110 Eastwood Ave, Toronto ",43.69404276666667,-79.26896568571429
6649,970000.0,999000.0,3.0,2.0,,3.0,3,"39 Sellmar Rd, Toronto ",43.68664995986854,-79.53311885990794
6650,1500000.0,1299000.0,4.51,5.0,1500.0,4.0,3,"13 Elder Ave, Toronto ",43.5992175,-79.524037625
6651,975000.0,849900.0,3.51,2.0,,3.0,3,"2 Crystal Cres, Toronto ",43.590581,-79.5270073
6652,1265000.0,999000.0,3.0,2.0,,2.0,3,"38 Dewhurst Blvd, Toronto ",43.6811292846154,-79.33997086153846
6653,820000.0,798800.0,3.0,2.0,,2.0,3,"17 Holford Cres, Toronto ",43.77044216535828,-79.31215657148991
6654,970000.0,889000.0,3.0,3.0,,6.0,3,"41 Maryport Ave, Toronto ",43.7404563,-79.4888274
6655,1320000.0,1398000.0,3.0,2.0,1500.0,3.0,2,"83 Roslin Ave, Toronto ",43.73018224615385,-79.39912183076923
6656,2388000.0,2188000.0,4.51,4.0,,2.0,3,"307 Laird Dr, Toronto ",43.715550111111106,-79.36538114444444
6657,765000.0,799900.0,3.51,2.0,3000.0,5.0,3,"41 Brewster Cres, Toronto ",43.7432104,-79.5170713
6658,690000.0,699900.0,2.51,1.0,5000.0,1.0,3,"61 Marsh Rd, Toronto ",43.71536237272728,-79.26440797272727
6659,720000.0,719900.0,4.0,2.0,,4.0,2,"41 Dixington Cres, Toronto ",43.69745338571428,-79.54159722857143
6660,1250000.0,1279000.0,5.0,4.0,,0.0,2,"87 Victor Ave, Toronto ",43.66762746129032,-79.34972860806452
6661,770000.0,799900.0,3.53,4.0,,5.0,2,"45 Davelayne Rd, Toronto ",43.747030547525455,-79.55225380414463
6662,784000.0,749000.0,3.0,2.0,1500.0,4.0,2,"24A Gort Ave, Toronto ",43.5939668,-79.54674473125
6663,802000.0,769000.0,4.52,4.0,2000.0,4.0,3,"20 Casemore Rd, Toronto ",43.82296166,-79.21184628
6664,1850000.0,1495000.0,3.0,2.0,,1.0,3,"12 Anderson Ave, Toronto ",43.7041236,-79.40142460000001
6665,4850000.0,4950000.0,4.51,6.0,699.0,4.0,3,"101 Richview Ave, Toronto ",43.692341600000006,-79.4206113
6666,830000.0,699900.0,3.0,2.0,,4.0,3,"81 Delwood Dr, Toronto ",43.71661766819207,-79.29843657478305
6667,1012000.0,1019000.0,2.0,2.0,2000.0,1.0,2,"4 Norway Ave, Toronto ",43.67235637272728,-79.30693251818181
6668,1325000.0,1299900.0,4.51,4.0,,4.0,3,"94 Martin Grove Rd, Toronto ",43.6462435,-79.54828371232875
6669,1376000.0,1199000.0,3.0,2.0,,2.0,2,"143 Forman Ave, Toronto ",43.70382325,-79.38331411666667
6670,756000.0,599000.0,3.0,1.0,,1.0,3,"113 Bowmore Rd, Toronto ",43.6775237,-79.3144568
6671,651000.0,650000.0,3.0,3.0,,1.0,1,"239 Torbarrie Rd, Toronto ",43.72903226530613,-79.52388285714284
6672,911000.0,749000.0,2.51,2.0,,1.0,3,"199 Glebemount Ave, Toronto ",43.69115736666666,-79.32039463333334
6673,615000.0,599900.0,3.51,1.0,2500.0,3.0,3,"10 Genthorn Ave, Toronto ",43.7238533,-79.57146145
6674,700000.0,649900.0,2.51,2.0,,2.0,3,"16 Seventeenth St, Toronto ",43.59937494800001,-79.516544912
6675,1320000.0,1089000.0,3.0,2.0,,1.0,2,"201 Lee Ave, Toronto ",43.67385815,-79.2992766
6676,1005000.0,1039000.0,3.51,2.0,,4.0,3,"73 Houston Cres, Toronto ",43.78713785386629,-79.34720707101826
6677,999900.0,849900.0,3.0,1.0,1500.0,2.0,2,"26 Rushbrooke Ave, Toronto ",43.66069340399999,-79.33162045600001
6678,711044.0,699000.0,3.0,2.0,,4.0,2,"44 Pynford Cres, Toronto ",43.75843078607709,-79.31633370949986
6679,2506000.0,2649000.0,5.51,4.0,,3.0,3,"120 Stibbard Ave, Toronto ",43.71686406407576,-79.39439329974181
6680,900000.0,899000.0,3.0,2.0,,4.0,3,"21 Shipley Rd, Toronto ",43.68433802055312,-79.55814863392881
6681,685000.0,698900.0,3.0,3.0,3000.0,1.0,1,"134 William Duncan Rd, Toronto ",43.73700510000001,-79.4758876
6682,2020000.0,1995000.0,3.51,4.0,,2.0,1,"159 Brunswick Ave, Toronto ",43.662015872,-79.40567162
6683,1075000.0,1099000.0,4.51,5.0,1500.0,2.0,3,"42 Laurel Ave, Toronto ",43.64276210000001,-79.5534752
6684,1900000.0,1950000.0,5.51,5.0,,2.0,3,"100 Blantyre Ave, Toronto ",43.6783729671875,-79.28020000000002
6685,995000.0,899900.0,3.0,2.0,,1.0,2,"85 Hertle Ave, Toronto ",43.66954084737333,-79.3251480099285
6686,1232000.0,1088000.0,3.0,1.0,,1.0,2,"96 Deforest Rd, Toronto ",43.64805676250001,-79.479000275
6687,1305000.0,1199000.0,3.0,2.0,,2.0,2,"11 Alhambra Ave, Toronto ",43.65399922669982,-79.4528198050421
6688,663000.0,679000.0,3.52,2.0,,3.0,2,"6 Canadine Rd, Toronto ",43.76665670000001,-79.2705875
6689,550000.0,549900.0,1.0,2.0,,2.0,3,"20 Wanstead Ave, Toronto ",43.69351435,-79.28282785
6690,865000.0,699000.0,2.51,2.0,,0.0,2,"123 Drayton Ave, Toronto ",43.682196375,-79.3191758625
6691,1500000.0,1289000.0,3.51,5.0,,2.0,3,"53 Coleridge Ave, Toronto ",43.6886139,-79.31262
6692,1401000.0,1129000.0,3.51,3.0,,1.0,3,"48 Wheeler Ave, Toronto ",43.67191215154024,-79.29972171247786
6693,1358000.0,1295000.0,3.0,3.0,,1.0,2,"143 Roselawn Ave, Toronto ",43.709874492682935,-79.403539
6694,853500.0,858900.0,3.51,2.0,,6.0,3,"76 Rustic Rd, Toronto ",43.7128548,-79.50469090000001
6695,915000.0,799000.0,3.0,1.0,,1.0,2,"62 Robina Ave, Toronto ",43.68240389508197,-79.43585455737704
6696,1290000.0,1349000.0,3.52,2.0,,2.0,3,"37 Sanderling Pl, Toronto ",43.7354032,-79.349316
6697,1735000.0,1799000.0,3.51,3.0,,3.0,3,"8 Cameron Cres, Toronto ",43.706557141349755,-79.37353904837741
6698,1191000.0,1188888.0,4.0,3.0,,6.0,3,"326 Homewood Ave, Toronto ",43.78646073081194,-79.4399911055806
6699,868600.0,759000.0,3.51,2.0,,4.0,2,"114 Uxbridge Ave, Toronto ",43.670956422222226,-79.45749707777777
6700,665000.0,679900.0,2.0,2.0,1500.0,1.0,3,"304 Boon Ave, Toronto ",43.68547425,-79.4497334
6701,1430000.0,1350000.0,3.51,4.0,,3.0,3,"82 Glenside Ave, Toronto ",43.67419750003874,-79.32722720546322
6702,1479000.0,1499000.0,3.0,2.0,2000.0,4.0,3,"2561 St. Clair Ave E, Toronto ",43.7040618,-79.3191679
6703,911000.0,799900.0,3.0,2.0,,6.0,3,"21 Mcintosh Ave, Toronto ",43.629712,-79.49678150925925
6704,655000.0,654900.0,4.51,2.0,,4.0,3,"55 Hart Ave, Toronto ",43.7225064,-79.26050359999998
6705,690000.0,665000.0,3.52,2.0,3000.0,4.0,2,"60 Spenvalley Dr, Toronto ",43.742380911937744,-79.5113538361473
